# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	493493	494521	-	WP_013115711.1	WP_013115711.1		prolipoprotein diacylglyceryl transferase	lgt		CFLA_RS02325	1029	342	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	494618	494776	+							CFLA_RS20280	159		old_locus_tag=Cfla_0463
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	494618	494776	+	WP_013115712.1	WP_013115712.1		hypothetical protein			CFLA_RS20280	159	52	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	494773	494925	+							CFLA_RS02330	153		old_locus_tag=Cfla_0464
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	494773	494925	+	WP_013115713.1	WP_013115713.1		hypothetical protein			CFLA_RS02330	153	50	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	495116	496183	+							CFLA_RS02335	1068		old_locus_tag=Cfla_0465
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	495116	496183	+	WP_013115714.1	WP_013115714.1		iron-containing redox enzyme family protein			CFLA_RS02335	1068	355	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	496180	496413	+							CFLA_RS02340	234		old_locus_tag=Cfla_0466
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	496180	496413	+	WP_013115715.1	WP_013115715.1		CDGSH iron-sulfur domain-containing protein			CFLA_RS02340	234	77	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	496484	497053	-							CFLA_RS02345	570		old_locus_tag=Cfla_0467
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	496484	497053	-	WP_013115716.1	WP_013115716.1		NAD(P)H-dependent oxidoreductase			CFLA_RS02345	570	189	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	497325	499286	+							CFLA_RS02350	1962		old_locus_tag=Cfla_0468
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	497325	499286	+	WP_013115717.1	WP_013115717.1		right-handed parallel beta-helix repeat-containing protein			CFLA_RS02350	1962	653	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	499353	499973	-							CFLA_RS02355	621		old_locus_tag=Cfla_0469
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	499353	499973	-	WP_013115718.1	WP_013115718.1		isoprenylcysteine carboxylmethyltransferase family protein			CFLA_RS02355	621	206	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	499970	500374	-							CFLA_RS02360	405		old_locus_tag=Cfla_0470
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	499970	500374	-	WP_013115719.1	WP_013115719.1		metalloregulator ArsR/SmtB family transcription factor			CFLA_RS02360	405	134	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	500616	502244	+							CFLA_RS02365	1629		old_locus_tag=Cfla_0471
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	500616	502244	+	WP_013115720.1	WP_013115720.1		SulP family inorganic anion transporter			CFLA_RS02365	1629	542	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	502257	503027	-							CFLA_RS02370	771		old_locus_tag=Cfla_0472
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	502257	503027	-	WP_013115721.1	WP_013115721.1		anti-sigma factor			CFLA_RS02370	771	256	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	503014	503580	-							CFLA_RS02375	567		old_locus_tag=Cfla_0473
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	503014	503580	-	WP_013115722.1	WP_013115722.1		sigma-70 family RNA polymerase sigma factor			CFLA_RS02375	567	188	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	503641	504309	-							CFLA_RS02380	669		old_locus_tag=Cfla_0474
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	503641	504309	-	WP_013115723.1	WP_013115723.1		class F sortase			CFLA_RS02380	669	222	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	504445	505284	-							CFLA_RS02385	840		old_locus_tag=Cfla_0475
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	504445	505284	-	WP_013115724.1	WP_013115724.1		DUF4397 domain-containing protein			CFLA_RS02385	840	279	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	505593	507413	+							CFLA_RS02390	1821		old_locus_tag=Cfla_0476
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	505593	507413	+	WP_222836782.1	WP_222836782.1		phosphoenolpyruvate carboxykinase (GTP)			CFLA_RS02390	1821	606	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	507664	507966	+							CFLA_RS02395	303		old_locus_tag=Cfla_0477
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	507664	507966	+	WP_013115726.1	WP_013115726.1		DUF1540 domain-containing protein			CFLA_RS02395	303	100	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	508111	508860	-							CFLA_RS02400	750		old_locus_tag=Cfla_0478
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	508111	508860	-	WP_013115727.1	WP_013115727.1		aminoglycoside phosphotransferase family protein			CFLA_RS02400	750	249	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	508933	509931	-							CFLA_RS02405	999		old_locus_tag=Cfla_0479
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	508933	509931	-	WP_013115728.1	WP_013115728.1		hypothetical protein			CFLA_RS02405	999	332	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	510218	514183	+							CFLA_RS18805	3966		old_locus_tag=Cfla_0480
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	510218	514183	+	WP_013115729.1	WP_013115729.1		sigma-70 family RNA polymerase sigma factor			CFLA_RS18805	3966	1321	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	514311	514685	-							CFLA_RS02415	375		old_locus_tag=Cfla_0481
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	514311	514685	-	WP_013115730.1	WP_013115730.1		hypothetical protein			CFLA_RS02415	375	124	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	514957	515592	-					upp		CFLA_RS02420	636		old_locus_tag=Cfla_0482
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	514957	515592	-	WP_013115731.1	WP_013115731.1		uracil phosphoribosyltransferase	upp		CFLA_RS02420	636	211	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	515793	516224	+							CFLA_RS02425	432		old_locus_tag=Cfla_0483
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	515793	516224	+	WP_043599554.1	WP_043599554.1		nucleoside deaminase			CFLA_RS02425	432	143	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	516357	517247	-							CFLA_RS02430	891		old_locus_tag=Cfla_0484
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	516357	517247	-	WP_013115733.1	WP_013115733.1		NAD-dependent deacetylase			CFLA_RS02430	891	296	
gene	tRNA	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	517324	517410	+							CFLA_RS02435	87		old_locus_tag=Cfla_R0005
tRNA		GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	517324	517410	+				tRNA-Ser			CFLA_RS02435	87		anticodon=CGA
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	517701	520010	+							CFLA_RS02440	2310		old_locus_tag=Cfla_0485
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	517701	520010	+	WP_013115734.1	WP_013115734.1		esterase-like activity of phytase family protein			CFLA_RS02440	2310	769	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	520143	520559	-							CFLA_RS02445	417		old_locus_tag=Cfla_0486
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	520143	520559	-	WP_013115735.1	WP_013115735.1		hypothetical protein			CFLA_RS02445	417	138	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	520672	521220	+							CFLA_RS02450	549		old_locus_tag=Cfla_0487
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	520672	521220	+	WP_043599556.1	WP_043599556.1		GNAT family N-acetyltransferase			CFLA_RS02450	549	182	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	521313	521933	+							CFLA_RS02455	621		old_locus_tag=Cfla_0488
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	521313	521933	+	WP_013115737.1	WP_013115737.1		hypothetical protein			CFLA_RS02455	621	206	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	521984	524062	-							CFLA_RS02460	2079		old_locus_tag=Cfla_0489
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	521984	524062	-	WP_013115738.1	WP_013115738.1		AAA family ATPase			CFLA_RS02460	2079	692	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	524274	525215	-							CFLA_RS20810	942		old_locus_tag=Cfla_0490
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	524274	525215	-	WP_013115739.1	WP_013115739.1		cellulose binding domain-containing protein			CFLA_RS20810	942	313	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	525342	525587	-							CFLA_RS02470	246		old_locus_tag=Cfla_0491
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	525342	525587	-	WP_148234267.1	WP_148234267.1		WHG domain-containing protein			CFLA_RS02470	246	81	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	525770	526993	+							CFLA_RS02475	1224		old_locus_tag=Cfla_0492
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	525770	526993	+	WP_013115740.1	WP_013115740.1		ThiF family adenylyltransferase			CFLA_RS02475	1224	407	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	527001	527810	-							CFLA_RS02480	810		old_locus_tag=Cfla_0493
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	527001	527810	-	WP_013115741.1	WP_013115741.1		thiazole synthase			CFLA_RS02480	810	269	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	527807	528133	-					thiS		CFLA_RS18810	327		old_locus_tag=Cfla_0494
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	527807	528133	-	WP_013115742.1	WP_013115742.1		sulfur carrier protein ThiS	thiS		CFLA_RS18810	327	108	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	528130	529317	-					thiO		CFLA_RS02490	1188		old_locus_tag=Cfla_0495
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	528130	529317	-	WP_013115743.1	WP_013115743.1		glycine oxidase ThiO	thiO		CFLA_RS02490	1188	395	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	529439	530101	+					thiE		CFLA_RS02495	663		old_locus_tag=Cfla_0496
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	529439	530101	+	WP_013115744.1	WP_013115744.1		thiamine phosphate synthase	thiE		CFLA_RS02495	663	220	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	530178	530735	+							CFLA_RS02500	558		old_locus_tag=Cfla_0497
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	530178	530735	+	WP_013115745.1	WP_013115745.1		DUF427 domain-containing protein			CFLA_RS02500	558	185	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	530764	531384	-							CFLA_RS02505	621		old_locus_tag=Cfla_0498
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	530764	531384	-	WP_013115746.1	WP_013115746.1		hypothetical protein			CFLA_RS02505	621	206	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	531421	532260	-							CFLA_RS02510	840		old_locus_tag=Cfla_0499
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	531421	532260	-	WP_013115747.1	WP_013115747.1		carbohydrate ABC transporter permease			CFLA_RS02510	840	279	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	532253	533233	-							CFLA_RS02515	981		old_locus_tag=Cfla_0500
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	532253	533233	-	WP_013115748.1	WP_013115748.1		sugar ABC transporter permease			CFLA_RS02515	981	326	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	533260	534561	-							CFLA_RS02520	1302		old_locus_tag=Cfla_0501
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	533260	534561	-	WP_013115749.1	WP_013115749.1		sugar ABC transporter substrate-binding protein			CFLA_RS02520	1302	433	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	534730	536595	-							CFLA_RS02525	1866		old_locus_tag=Cfla_0502
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	534730	536595	-	WP_052302663.1	WP_052302663.1		winged helix-turn-helix domain-containing protein			CFLA_RS02525	1866	621	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	536673	537551	+							CFLA_RS02530	879		old_locus_tag=Cfla_0503
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	536673	537551	+	WP_013115751.1	WP_013115751.1		alpha/beta hydrolase			CFLA_RS02530	879	292	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	537599	538828	-							CFLA_RS02535	1230		old_locus_tag=Cfla_0504
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	537599	538828	-	WP_013115752.1	WP_013115752.1		serine hydrolase			CFLA_RS02535	1230	409	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	539106	540329	-							CFLA_RS02540	1224		old_locus_tag=Cfla_0505
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	539106	540329	-	WP_013115753.1	WP_013115753.1		DUF418 domain-containing protein			CFLA_RS02540	1224	407	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	540366	541025	+							CFLA_RS02545	660		old_locus_tag=Cfla_0506
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	540366	541025	+	WP_013115754.1	WP_013115754.1		Pr6Pr family membrane protein			CFLA_RS02545	660	219	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	541022	541798	+							CFLA_RS02550	777		old_locus_tag=Cfla_0507
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	541022	541798	+	WP_013115755.1	WP_013115755.1		class I SAM-dependent methyltransferase			CFLA_RS02550	777	258	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	541911	542900	-							CFLA_RS02555	990		old_locus_tag=Cfla_0508
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	541911	542900	-	WP_013115756.1	WP_013115756.1		pirin family protein			CFLA_RS02555	990	329	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	543003	543608	+							CFLA_RS02560	606		old_locus_tag=Cfla_0509
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	543003	543608	+	WP_013115757.1	WP_013115757.1		dihydrofolate reductase family protein			CFLA_RS02560	606	201	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	543613	544425	-							CFLA_RS02565	813		old_locus_tag=Cfla_0510
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	543613	544425	-	WP_013115758.1	WP_013115758.1		glycosyltransferase			CFLA_RS02565	813	270	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	544422	545816	-							CFLA_RS02570	1395		old_locus_tag=Cfla_0511
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	544422	545816	-	WP_013115759.1	WP_013115759.1		bifunctional PIG-L family deacetylase/class I SAM-dependent methyltransferase			CFLA_RS02570	1395	464	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	545810	546826	-							CFLA_RS20285	1017		old_locus_tag=Cfla_0512
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	545810	546826	-	WP_013115760.1	WP_013115760.1		hypothetical protein			CFLA_RS20285	1017	338	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	547038	548456	+							CFLA_RS02580	1419		old_locus_tag=Cfla_0513
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	547038	548456	+	WP_013115761.1	WP_013115761.1		FAD-dependent monooxygenase			CFLA_RS02580	1419	472	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	548466	548894	+							CFLA_RS02585	429		old_locus_tag=Cfla_0514
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	548466	548894	+	WP_013115762.1	WP_013115762.1		NUDIX hydrolase			CFLA_RS02585	429	142	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	548896	549201	+							CFLA_RS02590	306		old_locus_tag=Cfla_0515
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	548896	549201	+	WP_013115763.1	WP_013115763.1		hypothetical protein			CFLA_RS02590	306	101	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	549899	551020	+							CFLA_RS18815	1122		old_locus_tag=Cfla_0516
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	549899	551020	+	WP_013115764.1	WP_013115764.1		hypothetical protein			CFLA_RS18815	1122	373	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	551188	552456	+							CFLA_RS02600	1269		old_locus_tag=Cfla_0517
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	551188	552456	+	WP_013115765.1	WP_013115765.1		threonine/serine exporter family protein			CFLA_RS02600	1269	422	
gene	tRNA	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	552519	552608	+							CFLA_RS02605	90		old_locus_tag=Cfla_R0006
tRNA		GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	552519	552608	+				tRNA-Ser			CFLA_RS02605	90		anticodon=GCT
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	552653	555958	-							CFLA_RS02610	3306		old_locus_tag=Cfla_0518
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	552653	555958	-	WP_013115766.1	WP_013115766.1		DUF6493 family protein			CFLA_RS02610	3306	1101	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	555955	557280	-							CFLA_RS02615	1326		old_locus_tag=Cfla_0519
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	555955	557280	-	WP_013115767.1	WP_013115767.1		SWIM zinc finger domain-containing protein			CFLA_RS02615	1326	441	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	557350	557751	-							CFLA_RS02620	402		old_locus_tag=Cfla_0520
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	557350	557751	-	WP_043598723.1	WP_043598723.1		GNAT family N-acetyltransferase			CFLA_RS02620	402	133	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	557886	560411	+							CFLA_RS02625	2526		old_locus_tag=Cfla_0521
