# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1283381	1284442	+							CELF_RS05925	1062		old_locus_tag=Celf_1178
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1283381	1284442	+	WP_083835694.1	WP_083835694.1		nucleoside-diphosphate sugar epimerase			CELF_RS05925	1062	353	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1284472	1285602	+							CELF_RS05930	1131		old_locus_tag=Celf_1179
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1284472	1285602	+	WP_013770340.1	WP_013770340.1		PDZ domain-containing protein			CELF_RS05930	1131	376	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1285694	1286251	-							CELF_RS05935	558		old_locus_tag=Celf_1180
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1285694	1286251	-	WP_013770341.1	WP_013770341.1		PPA1309 family protein			CELF_RS05935	558	185	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1286389	1289376	+							CELF_RS05940	2988		old_locus_tag=Celf_1181
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1286389	1289376	+	WP_041553875.1	WP_041553875.1		UPF0182 family protein			CELF_RS05940	2988	995	
gene	tRNA	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1289572	1289645	+							CELF_RS05945	74		old_locus_tag=Celf_R0012
tRNA		GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1289572	1289645	+				tRNA-Met			CELF_RS05945	74		anticodon=CAT
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1289998	1291563	+							CELF_RS05950	1566		old_locus_tag=Celf_1182
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1289998	1291563	+	WP_232014311.1	WP_232014311.1		methyl-accepting chemotaxis protein			CELF_RS05950	1566	521	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1291742	1293358	+							CELF_RS05955	1617		old_locus_tag=Celf_1183
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1291742	1293358	+	WP_013770344.1	WP_013770344.1		methyl-accepting chemotaxis protein			CELF_RS05955	1617	538	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1293434	1294669	+							CELF_RS05960	1236		old_locus_tag=Celf_1184
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1293434	1294669	+	WP_232014312.1	WP_232014312.1		TIGR04053 family radical SAM/SPASM domain-containing protein			CELF_RS05960	1236	411	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1294767	1295720	+							CELF_RS05965	954		old_locus_tag=Celf_1185
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1294767	1295720	+	WP_013770346.1	WP_013770346.1		DNA primase small subunit			CELF_RS05965	954	317	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1295771	1297312	-					gtfA		CELF_RS05970	1542		old_locus_tag=Celf_1186
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1295771	1297312	-	WP_013770347.1	WP_013770347.1		sucrose phosphorylase	gtfA		CELF_RS05970	1542	513	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1297419	1297613	-							CELF_RS05975	195		old_locus_tag=Celf_1187
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1297419	1297613	-	WP_013770348.1	WP_013770348.1		CsbD family protein			CELF_RS05975	195	64	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1297645	1297800	-							CELF_RS20360	156		old_locus_tag=Celf_1188
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1297645	1297800	-	WP_013770349.1	WP_013770349.1		hypothetical protein			CELF_RS20360	156	51	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1298495	1299646	+							CELF_RS05980	1152		old_locus_tag=Celf_1189
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1298495	1299646	+	WP_013770350.1	WP_013770350.1		LLM class flavin-dependent oxidoreductase			CELF_RS05980	1152	383	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1299655	1301025	+							CELF_RS05985	1371		old_locus_tag=Celf_1190
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1299655	1301025	+	WP_013770351.1	WP_013770351.1		NtaA/DmoA family FMN-dependent monooxygenase			CELF_RS05985	1371	456	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1301039	1301944	+							CELF_RS05990	906		old_locus_tag=Celf_1191
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1301039	1301944	+	WP_013770352.1	WP_013770352.1		DUF1684 domain-containing protein			CELF_RS05990	906	301	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1301941	1302972	+							CELF_RS05995	1032		old_locus_tag=Celf_1192
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1301941	1302972	+	WP_013770353.1	WP_013770353.1		amino acid ABC transporter permease			CELF_RS05995	1032	343	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1302999	1303751	+							CELF_RS06000	753		old_locus_tag=Celf_1193
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1302999	1303751	+	WP_041553884.1	WP_041553884.1		amino acid ABC transporter ATP-binding protein			CELF_RS06000	753	250	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1303844	1304857	+							CELF_RS06005	1014		old_locus_tag=Celf_1194
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1303844	1304857	+	WP_013770355.1	WP_013770355.1		ABC transporter substrate-binding protein			CELF_RS06005	1014	337	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1304962	1306128	+							CELF_RS06010	1167		old_locus_tag=Celf_1195
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1304962	1306128	+	WP_013770356.1	WP_013770356.1		FAD-dependent oxidoreductase			CELF_RS06010	1167	388	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1306184	1307440	+							CELF_RS06015	1257		old_locus_tag=Celf_1196
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1306184	1307440	+	WP_013770357.1	WP_013770357.1		LLM class flavin-dependent oxidoreductase			CELF_RS06015	1257	418	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1307485	1308594	+							CELF_RS06020	1110		old_locus_tag=Celf_1197
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1307485	1308594	+	WP_013770358.1	WP_013770358.1		LLM class flavin-dependent oxidoreductase			CELF_RS06020	1110	369	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1308606	1309724	+							CELF_RS06025	1119		old_locus_tag=Celf_1198
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1308606	1309724	+	WP_013770359.1	WP_013770359.1		LLM class flavin-dependent oxidoreductase			CELF_RS06025	1119	372	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1309778	1311253	+							CELF_RS06030	1476		old_locus_tag=Celf_1199
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1309778	1311253	+	WP_013770360.1	WP_013770360.1		3' terminal RNA ribose 2'-O-methyltransferase Hen1			CELF_RS06030	1476	491	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1311250	1313835	+							CELF_RS06035	2586		old_locus_tag=Celf_1200
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1311250	1313835	+	WP_013770361.1	WP_013770361.1		polynucleotide kinase-phosphatase			CELF_RS06035	2586	861	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1313958	1314926	+							CELF_RS19435	969		old_locus_tag=Celf_1201
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1313958	1314926	+	WP_013770362.1	WP_013770362.1		GAF and ANTAR domain-containing protein			CELF_RS19435	969	322	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1315048	1315305	+							CELF_RS06045	258		old_locus_tag=Celf_1202
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1315048	1315305	+	WP_013770363.1	WP_013770363.1		hypothetical protein			CELF_RS06045	258	85	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1315353	1316852	-							CELF_RS06050	1500		old_locus_tag=Celf_1203
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1315353	1316852	-	WP_126297677.1	WP_126297677.1		SpoIIE family protein phosphatase			CELF_RS06050	1500	499	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1316945	1317571	-							CELF_RS06055	627		old_locus_tag=Celf_1204
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1316945	1317571	-	WP_013770365.1	WP_013770365.1		DUF3618 domain-containing protein			CELF_RS06055	627	208	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1317568	1317984	-							CELF_RS06060	417		old_locus_tag=Celf_1205
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1317568	1317984	-	WP_013770366.1	WP_013770366.1		phage holin family protein			CELF_RS06060	417	138	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1317981	1318988	-							CELF_RS19440	1008		old_locus_tag=Celf_1206
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1317981	1318988	-	WP_013770367.1	WP_013770367.1		hypothetical protein			CELF_RS19440	1008	335	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1319265	1320227	-							CELF_RS06070	963		old_locus_tag=Celf_1207
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1319265	1320227	-	WP_041553890.1	WP_041553890.1		ADP-ribosylglycohydrolase family protein			CELF_RS06070	963	320	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1320466	1321185	+							CELF_RS06075	720		old_locus_tag=Celf_1208
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1320466	1321185	+	WP_013770369.1	WP_013770369.1		PadR family transcriptional regulator			CELF_RS06075	720	239	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1321903	1322856	+							CELF_RS06080	954		old_locus_tag=Celf_1210
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1321903	1322856	+	WP_013770371.1	WP_013770371.1		MetQ/NlpA family ABC transporter substrate-binding protein			CELF_RS06080	954	317	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1322985	1324004	+							CELF_RS06085	1020		old_locus_tag=Celf_1211
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1322985	1324004	+	WP_013770372.1	WP_013770372.1		ATP-binding cassette domain-containing protein			CELF_RS06085	1020	339	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1324001	1324744	+							CELF_RS06090	744		old_locus_tag=Celf_1212
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1324001	1324744	+	WP_013770373.1	WP_013770373.1		ABC transporter permease			CELF_RS06090	744	247	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1324890	1326821	-							CELF_RS06095	1932		old_locus_tag=Celf_1213
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1324890	1326821	-	WP_013770374.1	WP_013770374.1		carbohydrate-binding domain-containing protein			CELF_RS06095	1932	643	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1326840	1327610	-							CELF_RS06100	771		old_locus_tag=Celf_1214
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1326840	1327610	-	WP_013770375.1	WP_013770375.1		polyphosphate polymerase domain-containing protein			CELF_RS06100	771	256	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1327607	1328230	-							CELF_RS06105	624		old_locus_tag=Celf_1215
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1327607	1328230	-	WP_013770376.1	WP_013770376.1		DUF4956 domain-containing protein			CELF_RS06105	624	207	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1328374	1329078	-							CELF_RS06110	705		old_locus_tag=Celf_1216
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1328374	1329078	-	WP_013770377.1	WP_013770377.1		SDR family oxidoreductase			CELF_RS06110	705	234	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1329210	1330160	+							CELF_RS06115	951		old_locus_tag=Celf_1217
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1329210	1330160	+	WP_013770378.1	WP_013770378.1		AraC family transcriptional regulator			CELF_RS06115	951	316	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1330180	1331028	-							CELF_RS06120	849		old_locus_tag=Celf_1218
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1330180	1331028	-	WP_013770379.1	WP_013770379.1		substrate-binding domain-containing protein			CELF_RS06120	849	282	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1331150	1333408	+							CELF_RS06125	2259		old_locus_tag=Celf_1219
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1331150	1333408	+	WP_013770380.1	WP_013770380.1		glycoside hydrolase family 127 protein			CELF_RS06125	2259	752	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1333525	1334190	+							CELF_RS06130	666		old_locus_tag=Celf_1220
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1333525	1334190	+	WP_013770381.1	WP_013770381.1		hypothetical protein			CELF_RS06130	666	221	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1334194	1334778	-							CELF_RS06135	585		old_locus_tag=Celf_1221
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1334194	1334778	-	WP_013770382.1	WP_013770382.1		DinB family protein			CELF_RS06135	585	194	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1334824	1335564	-							CELF_RS06140	741		old_locus_tag=Celf_1222
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1334824	1335564	-	WP_013770383.1	WP_013770383.1		MBL fold metallo-hydrolase			CELF_RS06140	741	246	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1335602	1336324	-							CELF_RS06145	723		old_locus_tag=Celf_1223
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1335602	1336324	-	WP_013770384.1	WP_013770384.1		hypothetical protein			CELF_RS06145	723	240	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1336321	1336764	-							CELF_RS06150	444		old_locus_tag=Celf_1224
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1336321	1336764	-	WP_013770385.1	WP_013770385.1		DUF4383 domain-containing protein			CELF_RS06150	444	147	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1336883	1337302	-							CELF_RS06155	420		old_locus_tag=Celf_1225
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1336883	1337302	-	WP_013770386.1	WP_013770386.1		hypothetical protein			CELF_RS06155	420	139	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1337543	1337983	+							CELF_RS06160	441		old_locus_tag=Celf_1226
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1337543	1337983	+	WP_013770387.1	WP_013770387.1		Hsp20/alpha crystallin family protein			CELF_RS06160	441	146	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1338152	1338721	-							CELF_RS06165	570		old_locus_tag=Celf_1228
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1338152	1338721	-	WP_013770389.1	WP_013770389.1		Rieske (2Fe-2S) protein			CELF_RS06165	570	189	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1338746	1339315	-							CELF_RS06170	570		old_locus_tag=Celf_1229
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1338746	1339315	-	WP_013770390.1	WP_013770390.1		DUF6529 family protein			CELF_RS06170	570	189	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1339431	1340732	-							CELF_RS06175	1302		old_locus_tag=Celf_1230
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1339431	1340732	-	WP_013770391.1	WP_013770391.1		glycoside hydrolase family 6 protein			CELF_RS06175	1302	433	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1340894	1341298	+							CELF_RS06180	405		old_locus_tag=Celf_1231
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1340894	1341298	+	WP_013770392.1	WP_013770392.1		camphor resistance protein CrcB			CELF_RS06180	405	134	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1341295	1341666	+							CELF_RS06185	372		old_locus_tag=Celf_1232
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1341295	1341666	+	WP_013770393.1	WP_013770393.1		CrcB family protein			CELF_RS06185	372	123	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1341639	1342631	-							CELF_RS06190	993		old_locus_tag=Celf_1233
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1341639	1342631	-	WP_013770394.1	WP_013770394.1		DUF4349 domain-containing protein			CELF_RS06190	993	330	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1342798	1343793	-							CELF_RS06195	996		old_locus_tag=Celf_1234
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1342798	1343793	-	WP_244851211.1	WP_244851211.1		AlkA protein			CELF_RS06195	996	331	
gene	pseudogene	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1344355	1345317	+							CELF_RS21130	963		partial;pseudo
CDS	without_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1344355	1345317	+				mechanosensitive ion channel family protein			CELF_RS21130	963		partial;pseudo
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1345812	1346456	+							CELF_RS06205	645		old_locus_tag=Celf_1236
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1345812	1346456	+	WP_013770397.1	WP_013770397.1		uridine kinase			CELF_RS06205	645	214	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1346481	1347452	-							CELF_RS06210	972		old_locus_tag=Celf_1237
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1346481	1347452	-	WP_013770398.1	WP_013770398.1		WYL domain-containing protein			CELF_RS06210	972	323	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	1347548	1348588	+							CELF_RS06215	1041		old_locus_tag=Celf_1238
