# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1208413	1208934	-	WP_135973504.1	WP_135973504.1		toxin-antitoxin system HicB family antitoxin			E5225_RS05500	522	173	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1209067	1209909	-							E5225_RS05505	843		old_locus_tag=E5225_05505
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1209067	1209909	-	WP_135973503.1	WP_135973503.1		DNA-3-methyladenine glycosylase			E5225_RS05505	843	280	
gene	pseudogene	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1210387	1211385	+							E5225_RS17870	999		partial;pseudo
CDS	without_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1210387	1211385	+				mechanosensitive ion channel family protein			E5225_RS17870	999		partial;pseudo
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1212097	1213080	-							E5225_RS05515	984		old_locus_tag=E5225_05515
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1212097	1213080	-	WP_135973502.1	WP_135973502.1		WYL domain-containing protein			E5225_RS05515	984	327	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1213124	1213432	-							E5225_RS05520	309		old_locus_tag=E5225_05520
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1213124	1213432	-	WP_135973501.1	WP_135973501.1		hypothetical protein			E5225_RS05520	309	102	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1213660	1214688	+							E5225_RS05525	1029		old_locus_tag=E5225_05525
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1213660	1214688	+	WP_135973500.1	WP_135973500.1		ATP-binding cassette domain-containing protein			E5225_RS05525	1029	342	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1214778	1215509	+							E5225_RS05530	732		old_locus_tag=E5225_05530
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1214778	1215509	+	WP_243738224.1	WP_243738224.1		ABC transporter permease			E5225_RS05530	732	243	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1215612	1216175	+							E5225_RS05535	564		old_locus_tag=E5225_05535
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1215612	1216175	+	WP_243738223.1	WP_243738223.1		methylated-DNA--[protein]-cysteine S-methyltransferase			E5225_RS05535	564	187	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1216184	1216723	+							E5225_RS05540	540		old_locus_tag=E5225_05540
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1216184	1216723	+	WP_135973497.1	WP_135973497.1		DUF1697 domain-containing protein			E5225_RS05540	540	179	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1216947	1218143	+							E5225_RS05545	1197		old_locus_tag=E5225_05545
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1216947	1218143	+	WP_135973496.1	WP_135973496.1		glutathione-dependent formaldehyde dehydrogenase			E5225_RS05545	1197	398	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1218193	1219233	+							E5225_RS05550	1041		old_locus_tag=E5225_05550
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1218193	1219233	+	WP_135973495.1	WP_135973495.1		NAD-dependent epimerase/dehydratase family protein			E5225_RS05550	1041	346	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1219250	1219768	+							E5225_RS05555	519		old_locus_tag=E5225_05555
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1219250	1219768	+	WP_135973494.1	WP_135973494.1		thioredoxin domain-containing protein			E5225_RS05555	519	172	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1219857	1220726	+							E5225_RS05560	870		old_locus_tag=E5225_05560
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1219857	1220726	+	WP_243738221.1	WP_243738221.1		SDR family oxidoreductase			E5225_RS05560	870	289	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1220738	1222120	-					nhaA		E5225_RS05565	1383		old_locus_tag=E5225_05565
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1220738	1222120	-	WP_243738220.1	WP_243738220.1		Na+/H+ antiporter NhaA	nhaA		E5225_RS05565	1383	460	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1222117	1222563	-							E5225_RS05570	447		old_locus_tag=E5225_05570
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1222117	1222563	-	WP_135973493.1	WP_135973493.1		HIT family protein			E5225_RS05570	447	148	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1222703	1223518	+							E5225_RS05575	816		old_locus_tag=E5225_05575
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1222703	1223518	+	WP_135973492.1	WP_135973492.1		hypothetical protein			E5225_RS05575	816	271	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1223609	1224181	-							E5225_RS05580	573		old_locus_tag=E5225_05580
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1223609	1224181	-	WP_135973491.1	WP_135973491.1		NYN domain-containing protein			E5225_RS05580	573	190	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1224331	1224837	+							E5225_RS05585	507		old_locus_tag=E5225_05585
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1224331	1224837	+	WP_135973490.1	WP_135973490.1		MarR family transcriptional regulator			E5225_RS05585	507	168	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1224935	1225459	+							E5225_RS05590	525		old_locus_tag=E5225_05590
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1224935	1225459	+	WP_135973489.1	WP_135973489.1		protoporphyrinogen oxidase			E5225_RS05590	525	174	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1225478	1226368	-							E5225_RS05595	891		old_locus_tag=E5225_05595
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1225478	1226368	-	WP_135973488.1	WP_135973488.1		serine/threonine protein kinase			E5225_RS05595	891	296	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1226658	1227845	+							E5225_RS05600	1188		old_locus_tag=E5225_05600
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1226658	1227845	+	WP_166435952.1	WP_166435952.1		ferrochelatase			E5225_RS05600	1188	395	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1227962	1228612	+							E5225_RS05605	651		old_locus_tag=E5225_05605
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1227962	1228612	+	WP_135973512.1	WP_135973512.1		chlorite dismutase family protein			E5225_RS05605	651	216	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1228687	1229178	+							E5225_RS05610	492		old_locus_tag=E5225_05610
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1228687	1229178	+	WP_135973486.1	WP_135973486.1		META domain-containing protein			E5225_RS05610	492	163	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1229240	1230619	-							E5225_RS05615	1380		old_locus_tag=E5225_05615
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1229240	1230619	-	WP_135973485.1	WP_135973485.1		glutamate dehydrogenase			E5225_RS05615	1380	459	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1230815	1231855	-							E5225_RS05620	1041		old_locus_tag=E5225_05620
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1230815	1231855	-	WP_135973484.1	WP_135973484.1		LacI family transcriptional regulator			E5225_RS05620	1041	346	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1232007	1232915	-							E5225_RS05625	909		old_locus_tag=E5225_05625
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1232007	1232915	-	WP_135973483.1	WP_135973483.1		carbohydrate ABC transporter permease			E5225_RS05625	909	302	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1232912	1233913	-							E5225_RS05630	1002		old_locus_tag=E5225_05630
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1232912	1233913	-	WP_135973482.1	WP_135973482.1		sugar ABC transporter permease			E5225_RS05630	1002	333	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1234002	1235303	-							E5225_RS05635	1302		old_locus_tag=E5225_05635
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1234002	1235303	-	WP_243738219.1	WP_243738219.1		ABC transporter substrate-binding protein			E5225_RS05635	1302	433	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1235717	1236274	-							E5225_RS05640	558		old_locus_tag=E5225_05640
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1235717	1236274	-	WP_135973480.1	WP_135973480.1		DUF2505 domain-containing protein			E5225_RS05640	558	185	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1236441	1237922	+							E5225_RS05645	1482		old_locus_tag=E5225_05645
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1236441	1237922	+	WP_135973479.1	WP_135973479.1		PAS domain-containing sensor histidine kinase			E5225_RS05645	1482	493	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1238038	1238286	-							E5225_RS05650	249		old_locus_tag=E5225_05650
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1238038	1238286	-	WP_135973478.1	WP_135973478.1		WhiB family transcriptional regulator			E5225_RS05650	249	82	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1238851	1239255	+							E5225_RS05655	405		old_locus_tag=E5225_05655
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1238851	1239255	+	WP_135973477.1	WP_135973477.1		hypothetical protein			E5225_RS05655	405	134	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1239322	1243269	-							E5225_RS05660	3948		old_locus_tag=E5225_05660
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1239322	1243269	-	WP_136225332.1	WP_136225332.1		AAA family ATPase			E5225_RS05660	3948	1315	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1243496	1246027	-							E5225_RS05665	2532		old_locus_tag=E5225_05665
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1243496	1246027	-	WP_135975524.1	WP_135975524.1		ABC transporter permease			E5225_RS05665	2532	843	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1246027	1246827	-							E5225_RS05670	801		old_locus_tag=E5225_05670
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1246027	1246827	-	WP_243738421.1	WP_243738421.1		ABC transporter ATP-binding protein			E5225_RS05670	801	266	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1246993	1247748	-							E5225_RS05675	756		old_locus_tag=E5225_05675
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1246993	1247748	-	WP_135975528.1	WP_135975528.1		response regulator transcription factor			E5225_RS05675	756	251	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1247745	1249142	-							E5225_RS05680	1398		old_locus_tag=E5225_05680
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1247745	1249142	-	WP_136225334.1	WP_136225334.1		sensor histidine kinase			E5225_RS05680	1398	465	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1249336	1250064	+							E5225_RS05685	729		old_locus_tag=E5225_05685
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1249336	1250064	+	WP_135975335.1	WP_135975335.1		response regulator transcription factor			E5225_RS05685	729	242	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1250068	1251387	+							E5225_RS05690	1320		old_locus_tag=E5225_05690
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1250068	1251387	+	WP_135975333.1	WP_135975333.1		ATP-binding protein			E5225_RS05690	1320	439	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1251443	1252630	+							E5225_RS05695	1188		old_locus_tag=E5225_05695
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1251443	1252630	+	WP_135975331.1	WP_135975331.1		5-(carboxyamino)imidazole ribonucleotide synthase			E5225_RS05695	1188	395	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1252627	1253163	+					purE		E5225_RS05700	537		old_locus_tag=E5225_05700
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1252627	1253163	+	WP_135975329.1	WP_135975329.1		5-(carboxyamino)imidazole ribonucleotide mutase	purE		E5225_RS05700	537	178	
gene	pseudogene	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1253393	1254250	+							E5225_RS17875	858		partial;pseudo;old_locus_tag=E5225_05705
CDS	without_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1253393	1254250	+				acyltransferase family protein			E5225_RS17875	858		partial;pseudo
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1254457	1255443	-							E5225_RS17705	987		old_locus_tag=E5225_05710
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1254457	1255443	-	WP_166436060.1	WP_166436060.1		LCP family protein			E5225_RS17705	987	328	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1255975	1257228	-							E5225_RS05715	1254		old_locus_tag=E5225_05715
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1255975	1257228	-	WP_243738230.1	WP_243738230.1		LCP family protein			E5225_RS05715	1254	417	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1257339	1258334	-					rfbB		E5225_RS05720	996		old_locus_tag=E5225_05720
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1257339	1258334	-	WP_135973547.1	WP_135973547.1		dTDP-glucose 4,6-dehydratase	rfbB		E5225_RS05720	996	331	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1258352	1260709	-							E5225_RS05725	2358		old_locus_tag=E5225_05725
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1258352	1260709	-	WP_135973548.1	WP_135973548.1		hypothetical protein			E5225_RS05725	2358	785	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1260855	1261796	-							E5225_RS05730	942		old_locus_tag=E5225_05730
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1260855	1261796	-	WP_135973549.1	WP_135973549.1		NAD-dependent epimerase/dehydratase family protein			E5225_RS05730	942	313	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1261793	1262806	-							E5225_RS05735	1014		old_locus_tag=E5225_05735
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1261793	1262806	-	WP_243738231.1	WP_243738231.1		glycosyltransferase			E5225_RS05735	1014	337	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1262882	1263463	+							E5225_RS05740	582		old_locus_tag=E5225_05740
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1262882	1263463	+	WP_243738232.1	WP_243738232.1		GtrA family protein			E5225_RS05740	582	193	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1263469	1264083	+					rfbC		E5225_RS05745	615		old_locus_tag=E5225_05745
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1263469	1264083	+	WP_135973575.1	WP_135973575.1		dTDP-4-dehydrorhamnose 3,5-epimerase	rfbC		E5225_RS05745	615	204	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1264139	1266958	+							E5225_RS05750	2820		old_locus_tag=E5225_05750
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1264139	1266958	+	WP_135973550.1	WP_135973550.1		hypothetical protein			E5225_RS05750	2820	939	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1267040	1268365	+					rfbH		E5225_RS05755	1326		old_locus_tag=E5225_05755
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1267040	1268365	+	WP_135973551.1	WP_135973551.1		lipopolysaccharide biosynthesis protein RfbH	rfbH		E5225_RS05755	1326	441	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1268365	1269399	+					rfbG		E5225_RS05760	1035		old_locus_tag=E5225_05760
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1268365	1269399	+	WP_135973552.1	WP_135973552.1		CDP-glucose 4,6-dehydratase	rfbG		E5225_RS05760	1035	344	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1269396	1270397	+							E5225_RS05765	1002		old_locus_tag=E5225_05765
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1269396	1270397	+	WP_135973553.1	WP_135973553.1		NAD(P)/FAD-dependent oxidoreductase			E5225_RS05765	1002	333	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1270478	1271293	-							E5225_RS05770	816		old_locus_tag=E5225_05770
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1270478	1271293	-	WP_244243695.1	WP_244243695.1		glycosyltransferase family 2 protein			E5225_RS05770	816	271	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1271338	1272228	-							E5225_RS05775	891		old_locus_tag=E5225_05775
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1271338	1272228	-	WP_135973555.1	WP_135973555.1		NAD(P)-dependent oxidoreductase			E5225_RS05775	891	296	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1272225	1272785	-							E5225_RS05780	561		old_locus_tag=E5225_05780
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1272225	1272785	-	WP_208012539.1	WP_208012539.1		dTDP-4-dehydrorhamnose 3,5-epimerase family protein			E5225_RS05780	561	186	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1272791	1273561	-					rfbF		E5225_RS05785	771		old_locus_tag=E5225_05785
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1272791	1273561	-	WP_135973556.1	WP_135973556.1		glucose-1-phosphate cytidylyltransferase	rfbF		E5225_RS05785	771	256	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1273766	1277083	-							E5225_RS05790	3318		old_locus_tag=E5225_05790
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1273766	1277083	-	WP_135973557.1	WP_135973557.1		peptidoglycan recognition protein			E5225_RS05790	3318	1105	
